solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url
1635721458409799680,Gaia DR2 1090049716041842816,1090049716041842816,221405159,2015.5,127.48952472853543,0.021423234793558982,61.72268094789063,0.021042375335992642,49.227332845367506,0.02959251175815967,1663.5063,530.7548403807712,0.04885004955164684,-715.4516832535321,0.04704914600172463,0.25237274,-0.14489631,-0.31671527,0.03792951,-0.10032289,-0.0013327237,-0.23309541,0.3235753,0.046731498,0.12932768,298,298,286,12,6.902065,477.4879,0.0,0.0,31,true,266.03433,1.4461628753189215,0.005648402118925263,-0.07308289,34,14,0.036778323,0,48,false,392,2591930.996019046,1084.4544992809613,2390.0781,9.654307,41,838026.211075814,780.2110072599695,1074.102,10.543244,41,2529858.707641518,1270.8020342440368,1990.7576,8.754179,1.2993729,0,1.7890654,0.888937,0.90012836,-51.84413864619377,0.3834691253816482,8,4000.0,3.0,-1.5,NOT_AVAILABLE,154.7612473170607,35.259692651248365,112.52605503894505,41.18342423639609,100001,4022.01,3966.1501,4138.4824,0.0113,0.0,0.1331,0.0075,0.0013,0.047,200111,0.54338604,0.5132306,0.5588001,0.069612026,0.06953861,0.069685444,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+1090049716041842816
1635721458409799680,Gaia DR2 5217401618349014400,5217401618349014400,594093793,2015.5,135.40877372621816,0.024524947531689528,-72.67033104823417,0.028410696995991767,44.04918403874769,0.026479229456972925,1663.5372,-245.76469864265735,0.04900420391418925,228.9140692623951,0.05280554014264791,-0.117631696,-0.116340786,-0.3785077,0.1807069,0.36461598,0.23276676,-0.3136054,0.19512644,-0.049517404,-0.045435876,217,217,210,7,17.225185,787.34546,0.08172973774329592,2.9626570627232454,31,true,93.636734,1.3623212484461922,0.00772804287920961,0.018641552,25,19,0.041061494,0,29,false,242,511781.447146134,215.61680153688488,2373.5693,11.415654,25,115969.59260805738,263.61500272282797,439.92032,12.690528,25,597603.0662038375,820.2857523262747,728.53033,10.320888,1.3942918,0,2.3696404,1.2748737,1.0947666,,,0,,,,NOT_AVAILABLE,287.7087889682299,-17.016955771736125,221.52860708304553,-73.53976290571225,100001,3705.7324,3434.0,3980.1,0.055,0.007,0.3038,0.031,0.0024,0.189,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5217401618349014400
1635721458409799680,Gaia DR2 170639948323693952,170639948323693952,474315791,2015.5,62.15855404988322,0.0369105345196953,33.63757926689061,0.01555186204234198,71.8130002855974,0.04314940447767606,1664.2872,526.9415355079007,0.10276731976890528,125.97715591539794,0.04621391029867417,0.11835966,0.10593542,-0.09054254,0.21660352,0.17711759,0.1135959,0.18182985,0.047987837,-0.034658153,-0.28439847,404,404,394,10,11.179572,790.50104,0.0,0.0,31,true,254.0375,1.382452394791296,0.0056828428454727825,-0.070796914,46,13,0.06506683,0,52,false,437,3383425.4799011964,1410.3900887323916,2398.929,9.364974,49,920399.7664557343,1138.5976498409061,808.3626,10.441447,48,3620460.713890408,3681.6751885461204,983.3732,8.36501,1.3420897,0,2.076437,1.0764732,0.99996376,34.165840914906745,0.21686231235694384,18,4000.0,3.0,0.0,NOT_AVAILABLE,163.37297494494388,-13.332735880147546,66.53602732299812,12.438460154264336,100001,3987.0,3850.0,4305.3735,0.022,0.0035,0.2823,0.011,9.0E-4,0.124,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+170639948323693952
1635721458409799680,Gaia DR2 1362592668307182592,1362592668307182592,1158744770,2015.5,266.389571223339,0.02365379819742712,46.85550480362283,0.030705951400003026,46.56833894981429,0.02797791897916613,1664.4675,-19.500657816218222,0.0528970198821794,33.12169263350678,0.055584766243963156,-0.110066086,-0.1043272,0.10779012,-0.17862716,0.25086972,-0.2580002,-0.25135162,-0.035550218,-0.24560368,-0.075329304,213,213,205,8,15.232252,683.99097,0.09394818155585326,3.7070831065005616,31,true,70.53069,1.4089838985433158,0.008611404287701149,-0.075086765,26,14,0.0413361,0,30,false,239,1978862.6596552522,1588.1879470656138,1245.9877,9.947327,27,565657.4056787691,717.5455002230797,788.3227,10.970004,27,2091688.909062034,2745.033642427496,761.99023,8.960677,1.3428655,1,2.009327,1.0226774,0.9866495,4.312085969719781,0.3970543129362689,6,3900.0,4.5,0.0,NOT_AVAILABLE,73.47574384117266,30.347828176330438,262.6952361908547,70.20325178978077,100002,4096.2725,3943.77,4212.0,0.404,0.1866,0.7021,0.205,0.096,0.3538,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+1362592668307182592
1635721458409799680,Gaia DR2 1627656854154105856,1627656854154105856,513268047,2015.5,240.14542247902858,0.017994817319487284,61.66151725204807,0.02152393551666413,30.979254385849334,0.018610853857455305,1664.58,-443.80009179491134,0.035628214179261646,21.102757811030568,0.04226582552464971,-0.23970082,-0.09864563,-0.24484625,0.30621618,0.14438738,0.2538371,-0.48053437,-0.16580637,-0.14278923,-0.14796898,254,254,247,7,6.6660643,419.30994,0.0,3.609560707223821E-15,31,true,246.9569,1.4727720151073362,0.005696293923374516,0.064909406,29,18,0.038778327,0,60,false,458,2969806.1821158994,708.1978335893112,4193.4697,9.506545,53,1087181.9399200163,1136.0371713012235,956.99506,10.2606325,55,2660429.48978616,3457.348976799527,769.4998,8.69954,1.2619044,0,1.5610924,0.75408745,0.8070049,-36.40454123202543,0.21722591769545727,15,4500.0,3.0,0.0,NOT_AVAILABLE,94.21165709226688,43.46481339460642,186.6638732010758,76.2372076412551,100001,4217.36,4123.3335,4330.76,0.615,0.261,0.9191,0.299,0.1469,0.429,200111,0.7927549,0.75178224,0.8293223,0.17911634,0.17890593,0.17932674,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+1627656854154105856
1635721458409799680,Gaia DR2 1372215976327300480,1372215976327300480,529405722,2015.5,239.57756775288365,0.029410704965538898,35.408114120495014,0.03534843464788292,63.22402416728388,0.03798037168920263,1664.6499,-143.27737926597595,0.06602001760379204,318.21879198823865,0.08234013025117815,0.16694365,-0.11921068,-0.17314465,-0.08524975,-0.046501797,-0.10385458,-0.3367639,-0.012857377,-0.015188705,0.25698093,266,266,253,13,25.12185,1331.6484,0.17344784783650183,16.0183305831709,31,true,27.618793,1.2834965775513778,0.010547544627202348,0.0043852953,30,19,0.056887005,0,34,false,281,468797.20756473293,293.94440590184985,1594.8499,11.510903,31,87697.23889764672,201.03666260018704,436.2251,12.993923,31,586597.5849872621,737.1480990929501,795.76624,10.341069,1.4383508,0,2.652854,1.4830198,1.1698341,,,0,,,,NOT_AVAILABLE,56.66418912285241,49.59735421127014,225.1139300132921,54.208864840142596,100001,3594.075,3333.0,3793.385,0.0385,0.0199,0.2548,0.0197,0.0114,0.1484,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+1372215976327300480
1635721458409799680,Gaia DR2 5285775539195330560,5285775539195330560,807512119,2015.5,108.27697402068124,0.029367741329275686,-63.34246906129191,0.03342790933182652,50.96620142969994,0.03059659767345235,1665.7473,-267.00839133394624,0.06474917666242794,575.7840849179709,0.05783252809827769,-0.0758061,-0.12461681,-0.4091133,0.06919719,0.42968866,0.1942993,-0.5622185,0.3629106,-0.19114436,-0.05728755,183,183,180,3,4.004525,260.24762,0.0,0.0,31,true,158.31142,1.4586862546196109,0.00832665562486421,0.03125675,21,16,0.048491124,0,34,false,281,7057432.9819843825,2723.452910962648,2591.355,8.566749,28,2577064.747468305,3732.0292556670142,690.5264,9.323575,28,6311877.769554154,12282.703959794419,513.8834,7.7615237,1.2595149,0,1.5620513,0.7568264,0.8052249,16.73051344560585,0.44953454454303887,6,4500.0,4.5,0.0,NOT_AVAILABLE,274.1985524797454,-21.70426203353737,165.8881821211974,-81.6579692199202,100001,4175.9224,4024.0,4324.24,0.422,0.0309,0.7068,0.2177,0.0186,0.3671,200111,0.7663972,0.7147252,0.82535875,0.16092078,0.1607549,0.16108666,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5285775539195330560
1635721458409799680,Gaia DR2 4286249341336984576,4286249341336984576,855633264,2015.5,282.07470600379816,0.06809635722965446,7.690289356085175,0.0687916064435601,131.1989788492917,0.07875641730404186,1665.883,376.3326716329391,0.14004054326298201,249.30434882231617,0.1303485820765783,-0.047138046,-0.16958557,-0.3825373,0.05604316,-0.3265369,0.04642541,-0.30620724,-0.017366894,-0.03032571,-0.19693244,131,131,128,3,21.383066,853.1274,0.22393730592526234,14.934132268653633,31,true,17.331268,1.1553042725844624,0.02140541182255658,-0.0137915565,15,10,0.08322536,0,15,false,131,223867.12075975694,117.21796588116649,1909.8363,12.31339,15,22402.093702330927,94.417918669678,237.26527,14.475667,15,333373.3343344499,553.6086075967189,602.1824,10.954593,1.5892259,0,3.5210743,2.1622772,1.3587971,,,0,,,,NOT_AVAILABLE,39.43232918229571,4.192002807602743,283.92875566235466,30.54758360022211,100001,3515.005,3286.25,3890.4175,0.1552,0.0094,0.6701,0.0813,0.0059,0.4087,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4286249341336984576
1635721458409799680,Gaia DR2 1400929894285124224,1400929894285124224,115333316,2015.5,233.54905367863688,0.020031381570541868,46.32898465579784,0.02377610340948604,42.57716093168322,0.02553888669282498,1667.1503,143.07582465657853,0.03734653074027168,99.70870083550167,0.05105487724565604,0.06508014,-0.2779593,-0.086161405,0.047242247,0.19445515,-0.035447594,-0.29859793,-0.1364203,-0.17106755,0.16467045,240,240,232,8,13.038914,632.2584,0.0,0.6479760056519035,31,true,251.7758,1.2924494428565934,0.006292229709119167,0.15616891,27,17,0.03921204,0,30,false,266,183009.43230715583,59.63789261835356,3068.677,12.532182,27,35623.55070659295,77.09558189372247,462.06995,13.972045,28,228127.9525187187,294.9166993392653,773.5335,11.366474,1.4411907,1,2.6055708,1.4398632,1.1657076,,,0,,,,NOT_AVAILABLE,74.9068762633385,52.73146548003186,208.4054205563373,62.19822384612193,100002,3936.5203,3819.15,4030.9568,0.135,0.013,0.2188,0.0747,0.015,0.1181,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+1400929894285124224
1635721458409799680,Gaia DR2 5443051537858529792,5443051537858529792,1132491546,2015.5,160.46547706841804,0.01837918016207835,-36.633068234966316,0.02852549376787891,56.25009770368282,0.033732531395038005,1667.5327,-93.43494026148804,0.031212673686480136,69.89707119648321,0.057449954295097784,-0.10465509,-0.18740577,-0.77221805,-0.06240931,0.18026552,0.026379745,-0.455931,0.31634727,-0.15854824,-0.095553935,513,513,502,11,14.588709,1112.2853,0.0,0.0,31,true,268.25266,1.4075133333597356,0.0043449996916775395,0.02617784,59,14,0.040668663,0,70,true,592,3175713.458326871,830.0988242819878,3825.7053,9.433763,67,936766.9674505758,495.5585279400469,1890.3256,10.422309,69,3251449.3873086823,1593.8281846355335,2040.025,8.481728,1.3188269,0,1.9405813,0.9885464,0.95203495,30.702405015168154,0.15721505942251027,20,4000.0,3.0,0.0,NOT_AVAILABLE,275.8288465877672,19.32777490236198,179.33061325369118,-40.85786906269986,100001,4041.33,3914.0,4379.762,0.276,0.1763,0.627,0.19,0.0975,0.3166,200111,0.5180766,0.44110456,0.55233294,0.064503,0.06444103,0.064564966,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5443051537858529792
